customer_id,product_category,coupon_type,region,order_date,order_amount,discount_amount,final_amount,year,month,units_sold,customer_income,coupon_used,discount_percentage,savings_per_unit,sales_category,month_name
3595,Toys,Percentage,North,2022-04-25,14130,4638,9492,2022,4,7,74697,1,32.82,662.57,Medium,April
4992,Beauty,Flat,Central,2022-08-27,4084,854,3230,2022,8,3,136783,1,20.91,284.67,Low,August
1517,Clothing,Flat,West,2023-07-20,18460,1397,17063,2023,7,10,49201,1,7.57,139.7,High,July
4991,Clothing,Flat,South,2022-03-17,15817,3500,12317,2022,3,7,124457,1,22.13,500.0,Medium,March
1913,Books,Percentage,West,2022-06-18,2941,4626,0,2022,6,3,69514,1,157.29,1542.0,,June
3262,Books,Flat,South,2022-02-17,13681,231,13450,2022,2,3,140737,1,1.69,77.0,Medium,February
3181,Electronics,Buy1Get1,North,2024-01-06,3732,946,2786,2024,1,3,42460,1,25.35,315.33,Low,January
3332,Clothing,Buy1Get1,Central,2022-03-11,850,2692,0,2022,3,4,195048,1,316.71,673.0,,March
4197,Beauty,Buy1Get1,East,2023-05-23,11236,4052,7184,2023,5,10,68391,1,36.06,405.2,Medium,May
2944,Electronics,Flat,East,2022-06-04,2358,364,1994,2022,6,3,157261,1,15.44,121.33,Low,June
2462,Home & Kitchen,Flat,North,2023-07-13,19235,3102,16133,2023,7,9,191265,1,16.13,344.67,High,July
2872,Electronics,Flat,North,2023-04-06,10659,4451,6208,2023,4,10,105220,1,41.76,445.1,Medium,April
3733,Electronics,Percentage,West,2023-01-08,9420,1721,7699,2023,1,2,33078,1,18.27,860.5,Medium,January
4223,Home & Kitchen,Buy1Get1,Central,2024-03-01,9947,4720,5227,2024,3,5,80850,1,47.45,944.0,Medium,March
3378,Toys,Free Shipping,Central,2022-07-21,14124,3866,10258,2022,7,3,199456,1,27.37,1288.67,Medium,July
4609,Books,Free Shipping,West,2023-10-16,7662,4036,3626,2023,10,1,63160,1,52.68,4036.0,Low,October
4454,Beauty,Flat,Central,2022-11-13,7238,315,6923,2022,11,3,117305,1,4.35,105.0,Medium,November
4186,Toys,Percentage,Central,2023-03-27,8904,2768,6136,2023,3,3,90988,1,31.09,922.67,Medium,March
3941,Toys,Flat,East,2023-09-30,17819,4503,13316,2023,9,5,64874,1,25.27,900.6,Medium,September
4553,Toys,Free Shipping,Central,2024-04-23,16702,1516,15186,2024,4,4,109958,1,9.08,379.0,High,April
2307,Books,Buy1Get1,North,2023-10-27,16843,3099,13744,2023,10,9,70010,1,18.4,344.33,Medium,October
1898,Groceries,Free Shipping,East,2023-07-31,5718,1587,4131,2023,7,4,48563,1,27.75,396.75,Low,July
2098,Books,Buy1Get1,North,2022-04-06,17782,1995,15787,2022,4,10,25479,1,11.22,199.5,High,April
2189,Toys,Buy1Get1,North,2023-11-24,7781,4152,3629,2023,11,7,172765,0,53.36,593.14,Low,November
2212,Groceries,Percentage,West,2023-05-11,6477,4298,2179,2023,5,3,112244,1,66.36,1432.67,Low,May
3125,Home & Kitchen,Free Shipping,Central,2022-12-28,10541,4185,6356,2022,12,1,117638,1,39.7,4185.0,Medium,December
3994,Books,Flat,Central,2023-04-02,19016,256,18760,2023,4,10,83000,1,1.35,25.6,High,April
4673,Beauty,Percentage,Central,2022-06-27,14990,483,14507,2022,6,5,131616,1,3.22,96.6,Medium,June
1687,Toys,Buy1Get1,Central,2022-05-09,1159,4306,0,2022,5,10,154375,0,371.53,430.6,,May
3068,Clothing,Free Shipping,East,2023-05-05,19532,949,18583,2023,5,6,194958,1,4.86,158.17,High,May
1565,Home & Kitchen,Flat,South,2022-02-08,17149,1906,15243,2022,2,4,107459,1,11.11,476.5,High,February
2207,Groceries,Percentage,North,2023-04-03,6136,3931,2205,2023,4,5,28908,1,64.06,786.2,Low,April
2894,Books,Flat,South,2024-03-22,13355,4432,8923,2024,3,10,124038,1,33.19,443.2,Medium,March
4293,Beauty,Free Shipping,South,2024-05-22,18963,737,18226,2024,5,7,89761,1,3.89,105.29,High,May
1826,Electronics,Flat,South,2022-12-16,11842,677,11165,2022,12,6,81303,1,5.72,112.83,Medium,December
2351,Beauty,Percentage,East,2023-10-07,8836,1232,7604,2023,10,5,157775,1,13.94,246.4,Medium,October
3226,Beauty,Flat,South,2024-06-09,16496,3841,12655,2024,6,3,68974,1,23.28,1280.33,Medium,June
2811,Toys,Free Shipping,East,2023-03-28,19292,4072,15220,2023,3,2,127840,1,21.11,2036.0,High,March
4183,Toys,Percentage,West,2023-01-15,18919,2290,16629,2023,1,4,167040,1,12.1,572.5,High,January
4807,Books,Buy1Get1,West,2022-04-19,9427,777,8650,2022,4,6,29038,1,8.24,129.5,Medium,April
4797,Books,Percentage,West,2023-08-07,3244,3498,0,2023,8,5,182140,1,107.83,699.6,,August
2082,Groceries,Free Shipping,East,2022-07-27,15663,1250,14413,2022,7,6,71305,1,7.98,208.33,Medium,July
2350,Books,Flat,East,2023-07-31,1486,2993,0,2023,7,6,179194,1,201.41,498.83,,July
3952,Groceries,Buy1Get1,North,2022-08-29,9850,2467,7383,2022,8,6,97653,1,25.05,411.17,Medium,August
2644,Toys,Buy1Get1,South,2023-08-14,10612,3278,7334,2023,8,9,35287,1,30.89,364.22,Medium,August
4968,Toys,Flat,Central,2022-03-29,1830,2032,0,2022,3,6,153225,1,111.04,338.67,,March
3716,Clothing,Free Shipping,Central,2023-02-03,16274,3695,12579,2023,2,1,83071,1,22.7,3695.0,Medium,February
1190,Clothing,Percentage,South,2023-11-21,19700,102,19598,2023,11,8,42654,1,0.52,12.75,High,November
2223,Home & Kitchen,Free Shipping,Central,2022-09-19,5865,3782,2083,2022,9,6,113010,1,64.48,630.33,Low,September
2335,Toys,Buy1Get1,Central,2023-08-01,14746,1420,13326,2023,8,7,172206,1,9.63,202.86,Medium,August
1707,Electronics,Percentage,Central,2022-11-21,13224,678,12546,2022,11,4,91114,1,5.13,169.5,Medium,November
4106,Clothing,Percentage,East,2023-01-06,16847,2892,13955,2023,1,3,167921,1,17.17,964.0,Medium,January
1378,Groceries,Flat,East,2022-04-15,5775,1357,4418,2022,4,3,168040,1,23.5,452.33,Low,April
1386,Beauty,Free Shipping,East,2022-04-08,4399,3244,1155,2022,4,5,69830,1,73.74,648.8,Low,April
4829,Books,Percentage,South,2023-05-02,8612,713,7899,2023,5,5,147428,1,8.28,142.6,Medium,May
3284,Books,Flat,West,2022-04-06,16917,4347,12570,2022,4,4,90534,1,25.7,1086.75,Medium,April
1615,Home & Kitchen,Free Shipping,Central,2023-04-17,9716,1164,8552,2023,4,4,175654,1,11.98,291.0,Medium,April
2542,Clothing,Buy1Get1,North,2022-02-15,13996,3276,10720,2022,2,1,71000,1,23.41,3276.0,Medium,February
3330,Beauty,Buy1Get1,East,2024-06-08,9872,3547,6325,2024,6,10,114265,1,35.93,354.7,Medium,June
3048,Beauty,Free Shipping,North,2022-01-31,635,1872,0,2022,1,9,120568,1,294.8,208.0,,January
2754,Clothing,Percentage,Central,2023-02-12,19025,4503,14522,2023,2,4,48680,1,23.67,1125.75,Medium,February
1463,Electronics,Percentage,West,2023-01-10,242,2699,0,2023,1,4,126521,1,1115.29,674.75,,January
4301,Electronics,Buy1Get1,North,2023-01-17,14745,883,13862,2023,1,2,173648,1,5.99,441.5,Medium,January
1966,Home & Kitchen,Buy1Get1,Central,2024-06-29,17549,1269,16280,2024,6,9,184551,1,7.23,141.0,High,June
1171,Electronics,Percentage,Central,2023-12-17,415,1238,0,2023,12,10,111982,1,298.31,123.8,,December
4158,Home & Kitchen,Free Shipping,East,2023-10-22,11627,4924,6703,2023,10,8,103999,1,42.35,615.5,Medium,October
4624,Groceries,Buy1Get1,West,2023-10-06,2905,1069,1836,2023,10,2,78173,1,36.8,534.5,Low,October
2146,Clothing,Percentage,Central,2023-11-29,16262,2922,13340,2023,11,7,120190,1,17.97,417.43,Medium,November
1842,Beauty,Free Shipping,West,2023-12-02,9164,4652,4512,2023,12,9,71606,1,50.76,516.89,Low,December
2321,Home & Kitchen,Flat,East,2023-05-04,18406,4826,13580,2023,5,10,115323,1,26.22,482.6,Medium,May
2908,Books,Free Shipping,North,2023-10-01,8322,1514,6808,2023,10,9,63086,1,18.19,168.22,Medium,October
1689,Electronics,Percentage,South,2024-05-25,8449,2356,6093,2024,5,5,92689,1,27.88,471.2,Medium,May
3622,Books,Free Shipping,South,2024-06-24,5146,387,4759,2024,6,5,115451,1,7.52,77.4,Low,June
2507,Home & Kitchen,Percentage,South,2024-03-19,12081,431,11650,2024,3,8,163919,1,3.57,53.88,Medium,March
3212,Toys,Buy1Get1,West,2022-11-05,4943,3113,1830,2022,11,6,166598,0,62.98,518.83,Low,November
3024,Home & Kitchen,Flat,South,2023-08-22,18427,373,18054,2023,8,5,115394,1,2.02,74.6,High,August
2722,Electronics,Buy1Get1,North,2023-09-25,17044,1585,15459,2023,9,6,55657,1,9.3,264.17,High,September
1382,Toys,Buy1Get1,Central,2024-04-23,9360,1358,8002,2024,4,8,160739,1,14.51,169.75,Medium,April
3256,Toys,Percentage,West,2024-03-26,13721,4897,8824,2024,3,5,109869,1,35.69,979.4,Medium,March
4810,Electronics,Percentage,North,2024-06-29,7492,348,7144,2024,6,3,38155,1,4.64,116.0,Medium,June
4503,Toys,Percentage,West,2022-05-15,7829,1513,6316,2022,5,2,61678,1,19.33,756.5,Medium,May
2412,Clothing,Percentage,West,2022-11-24,489,2849,0,2022,11,7,86180,1,582.62,407.0,,November
2583,Beauty,Buy1Get1,West,2022-07-18,15991,1506,14485,2022,7,2,83194,1,9.42,753.0,Medium,July
3271,Books,Percentage,East,2023-11-14,9512,3755,5757,2023,11,7,90838,1,39.48,536.43,Medium,November
3050,Clothing,Percentage,Central,2022-09-17,15650,757,14893,2022,9,8,111200,1,4.84,94.62,Medium,September
1371,Clothing,Buy1Get1,South,2022-05-04,7048,3908,3140,2022,5,1,34836,1,55.45,3908.0,Low,May
2710,Electronics,Flat,East,2024-01-24,3982,4863,0,2024,1,10,160238,1,122.12,486.3,,January
2469,Electronics,Flat,Central,2023-08-06,7115,1814,5301,2023,8,5,105219,1,25.5,362.8,Medium,August
1610,Books,Free Shipping,South,2023-01-17,13063,1322,11741,2023,1,5,33838,1,10.12,264.4,Medium,January
1115,Beauty,Buy1Get1,East,2023-05-22,5137,2688,2449,2023,5,9,146414,1,52.33,298.67,Low,May
4341,Home & Kitchen,Percentage,East,2023-07-25,11183,4258,6925,2023,7,10,40204,1,38.08,425.8,Medium,July
1446,Clothing,Free Shipping,North,2022-04-19,10430,3902,6528,2022,4,1,86132,1,37.41,3902.0,Medium,April
2391,Toys,Flat,East,2022-02-10,11910,4186,7724,2022,2,9,193721,1,35.15,465.11,Medium,February
4324,Beauty,Flat,West,2023-03-21,13697,657,13040,2023,3,2,45317,1,4.8,328.5,Medium,March
2340,Clothing,Buy1Get1,East,2024-03-08,11909,4582,7327,2024,3,9,70049,1,38.48,509.11,Medium,March
1414,Home & Kitchen,Percentage,West,2024-06-09,18740,2661,16079,2024,6,1,194649,1,14.2,2661.0,High,June
4166,Toys,Percentage,Central,2022-05-26,19461,60,19401,2022,5,9,46907,1,0.31,6.67,High,May
2808,Clothing,Free Shipping,Central,2024-03-08,14961,4005,10956,2024,3,1,67492,0,26.77,4005.0,Medium,March
3939,Groceries,Flat,West,2024-06-21,4637,2966,1671,2024,6,5,141471,1,63.96,593.2,Low,June
2047,Books,Free Shipping,North,2023-07-18,11442,790,10652,2023,7,4,155850,1,6.9,197.5,Medium,July
4699,Beauty,Free Shipping,North,2022-06-25,4120,4394,0,2022,6,10,130423,1,106.65,439.4,,June
3710,Books,Free Shipping,Central,2022-10-06,14913,3036,11877,2022,10,2,48437,1,20.36,1518.0,Medium,October
2873,Electronics,Percentage,East,2023-01-15,1327,3730,0,2023,1,9,89064,1,281.09,414.44,,January
2073,Clothing,Flat,Central,2022-06-14,9382,77,9305,2022,6,3,179306,1,0.82,25.67,Medium,June
4573,Toys,Free Shipping,Central,2024-04-18,4927,4283,644,2024,4,2,25585,1,86.93,2141.5,Low,April
1717,Toys,Flat,West,2023-05-01,9817,1673,8144,2023,5,3,52572,1,17.04,557.67,Medium,May
4569,Beauty,Flat,North,2024-02-03,5709,3257,2452,2024,2,10,170263,1,57.05,325.7,Low,February
2358,Beauty,Free Shipping,West,2023-09-07,5681,101,5580,2023,9,3,91334,1,1.78,33.67,Medium,September
4150,Books,Free Shipping,Central,2023-07-19,3654,4249,0,2023,7,10,176602,1,116.28,424.9,,July
2605,Toys,Buy1Get1,South,2024-02-06,17635,1528,16107,2024,2,4,189282,1,8.66,382.0,High,February
4098,Toys,Percentage,East,2022-12-27,19171,281,18890,2022,12,3,145110,1,1.47,93.67,High,December
3318,Toys,Flat,Central,2022-06-22,19841,3726,16115,2022,6,2,20353,1,18.78,1863.0,High,June
1561,Clothing,Free Shipping,West,2024-02-02,2442,4134,0,2024,2,6,195215,1,169.29,689.0,,February
3851,Toys,Free Shipping,South,2022-06-26,5067,2337,2730,2022,6,2,31791,1,46.12,1168.5,Low,June
3294,Electronics,Flat,South,2022-02-18,9263,4692,4571,2022,2,5,147980,1,50.65,938.4,Low,February
4847,Toys,Free Shipping,Central,2022-04-21,16711,3822,12889,2022,4,6,47398,1,22.87,637.0,Medium,April
4662,Electronics,Buy1Get1,North,2022-07-29,6215,2931,3284,2022,7,1,178507,1,47.16,2931.0,Low,July
1386,Clothing,Flat,South,2024-01-30,14887,688,14199,2024,1,2,127474,1,4.62,344.0,Medium,January
1701,Beauty,Free Shipping,East,2023-11-18,1606,1290,316,2023,11,1,150711,1,80.32,1290.0,Low,November
3606,Electronics,Flat,West,2023-09-11,11986,1754,10232,2023,9,8,197629,1,14.63,219.25,Medium,September
1972,Clothing,Free Shipping,West,2023-10-27,16438,3834,12604,2023,10,8,52215,1,23.32,479.25,Medium,October
2384,Toys,Free Shipping,West,2024-05-08,8382,4039,4343,2024,5,2,143655,1,48.19,2019.5,Low,May
4937,Clothing,Percentage,Central,2022-06-04,9392,4735,4657,2022,6,5,173063,1,50.42,947.0,Low,June
1983,Toys,Flat,West,2023-10-14,11823,3877,7946,2023,10,1,180060,0,32.79,3877.0,Medium,October
2511,Books,Percentage,West,2023-10-25,7688,1919,5769,2023,10,8,91946,1,24.96,239.88,Medium,October
1351,Clothing,Free Shipping,East,2022-09-30,12871,2251,10620,2022,9,9,168136,1,17.49,250.11,Medium,September
2724,Beauty,Flat,North,2023-07-10,5297,460,4837,2023,7,5,58147,1,8.68,92.0,Low,July
2951,Electronics,Flat,Central,2023-08-06,4312,600,3712,2023,8,7,74901,1,13.91,85.71,Low,August
2279,Books,Buy1Get1,Central,2023-09-29,17977,3341,14636,2023,9,1,79259,1,18.58,3341.0,Medium,September
4293,Beauty,Buy1Get1,West,2023-10-26,2071,395,1676,2023,10,6,78432,0,19.07,65.83,Low,October
2907,Groceries,Free Shipping,East,2023-03-31,17673,3821,13852,2023,3,2,51526,1,21.62,1910.5,Medium,March
1752,Toys,Free Shipping,South,2024-05-10,13373,1827,11546,2024,5,10,119431,1,13.66,182.7,Medium,May
3828,Electronics,Free Shipping,West,2022-11-12,16203,748,15455,2022,11,4,133189,1,4.62,187.0,High,November
2024,Beauty,Free Shipping,West,2024-03-31,5735,2457,3278,2024,3,6,72548,1,42.84,409.5,Low,March
1545,Electronics,Buy1Get1,Central,2024-01-02,14436,4295,10141,2024,1,9,74629,1,29.75,477.22,Medium,January
2469,Groceries,Flat,Central,2022-08-03,4739,2443,2296,2022,8,9,20303,1,51.55,271.44,Low,August
1078,Home & Kitchen,Percentage,West,2022-11-26,19600,2911,16689,2022,11,6,48141,1,14.85,485.17,High,November
2259,Toys,Flat,Central,2022-05-24,10922,2396,8526,2022,5,8,96952,1,21.94,299.5,Medium,May
3381,Toys,Flat,East,2023-09-11,3515,1988,1527,2023,9,8,67450,1,56.56,248.5,Low,September
1888,Clothing,Buy1Get1,South,2022-12-20,10956,2267,8689,2022,12,2,60549,1,20.69,1133.5,Medium,December
4420,Toys,Flat,South,2022-10-08,1593,2763,0,2022,10,10,105002,1,173.45,276.3,,October
4169,Toys,Flat,South,2022-11-18,11137,2876,8261,2022,11,2,108184,1,25.82,1438.0,Medium,November
2105,Beauty,Free Shipping,West,2022-11-02,17304,1779,15525,2022,11,6,23468,1,10.28,296.5,High,November
3549,Books,Percentage,West,2024-04-16,4526,1932,2594,2024,4,7,157372,1,42.69,276.0,Low,April
2990,Toys,Flat,West,2024-04-25,3797,3692,105,2024,4,2,146742,1,97.23,1846.0,Low,April
2500,Toys,Flat,East,2023-04-24,5159,3828,1331,2023,4,6,109474,1,74.2,638.0,Low,April
4998,Groceries,Percentage,South,2023-01-25,7958,2002,5956,2023,1,5,129892,1,25.16,400.4,Medium,January
4775,Books,Free Shipping,Central,2022-03-05,4080,2697,1383,2022,3,7,82224,1,66.1,385.29,Low,March
3812,Groceries,Buy1Get1,Central,2024-03-06,13050,1714,11336,2024,3,2,83783,1,13.13,857.0,Medium,March
1920,Electronics,Buy1Get1,North,2022-09-22,15343,4551,10792,2022,9,6,147489,1,29.66,758.5,Medium,September
1549,Electronics,Flat,North,2022-01-06,8681,1757,6924,2022,1,10,118975,1,20.24,175.7,Medium,January
3061,Toys,Free Shipping,Central,2022-06-17,13729,65,13664,2022,6,4,127729,1,0.47,16.25,Medium,June
1391,Toys,Buy1Get1,South,2022-12-21,6443,1961,4482,2022,12,5,197590,1,30.44,392.2,Low,December
4418,Clothing,Buy1Get1,West,2022-06-22,6492,4359,2133,2022,6,2,111653,1,67.14,2179.5,Low,June
3357,Electronics,Buy1Get1,Central,2024-04-29,15944,175,15769,2024,4,6,137548,1,1.1,29.17,High,April
3433,Beauty,Buy1Get1,Central,2022-04-29,12410,3485,8925,2022,4,3,21798,1,28.08,1161.67,Medium,April
4280,Toys,Buy1Get1,North,2022-08-14,575,981,0,2022,8,9,164574,1,170.61,109.0,,August
2380,Beauty,Flat,South,2022-06-23,6445,964,5481,2022,6,3,106519,1,14.96,321.33,Medium,June
1973,Toys,Buy1Get1,Central,2022-05-09,5946,1298,4648,2022,5,1,125697,1,21.83,1298.0,Low,May
4672,Beauty,Flat,West,2022-07-06,18723,1405,17318,2022,7,6,123740,1,7.5,234.17,High,July
4639,Home & Kitchen,Percentage,West,2022-03-04,18558,4074,14484,2022,3,9,85156,1,21.95,452.67,Medium,March
4165,Beauty,Percentage,East,2024-06-11,10850,3939,6911,2024,6,2,174519,0,36.3,1969.5,Medium,June
4164,Books,Free Shipping,West,2022-10-01,4701,1756,2945,2022,10,10,127808,1,37.35,175.6,Low,October
1339,Electronics,Flat,Central,2023-08-21,11071,2886,8185,2023,8,2,44449,0,26.07,1443.0,Medium,August
3644,Toys,Free Shipping,Central,2022-07-29,14047,2444,11603,2022,7,7,191999,0,17.4,349.14,Medium,July
4516,Electronics,Percentage,West,2022-07-12,12788,4268,8520,2022,7,3,54690,1,33.38,1422.67,Medium,July
1756,Books,Percentage,North,2024-01-20,6545,3858,2687,2024,1,5,168620,1,58.95,771.6,Low,January
2045,Books,Percentage,South,2023-06-16,14674,2839,11835,2023,6,2,40155,1,19.35,1419.5,Medium,June
3338,Beauty,Percentage,Central,2022-07-01,14559,3243,11316,2022,7,9,57368,1,22.27,360.33,Medium,July
4556,Groceries,Buy1Get1,West,2023-07-14,6355,2670,3685,2023,7,6,87564,1,42.01,445.0,Low,July
4855,Groceries,Percentage,West,2022-08-16,15471,259,15212,2022,8,3,104906,1,1.67,86.33,High,August
3353,Books,Buy1Get1,Central,2023-07-20,17962,3274,14688,2023,7,7,178626,1,18.23,467.71,Medium,July
3681,Groceries,Buy1Get1,East,2023-09-06,17677,4546,13131,2023,9,8,121246,1,25.72,568.25,Medium,September
4199,Toys,Free Shipping,South,2022-03-30,13715,519,13196,2022,3,4,182352,1,3.78,129.75,Medium,March
3672,Clothing,Buy1Get1,Central,2022-05-24,910,3889,0,2022,5,10,197880,1,427.36,388.9,,May
1938,Home & Kitchen,Free Shipping,West,2023-10-22,5092,4412,680,2023,10,6,32509,1,86.65,735.33,Low,October
4344,Beauty,Buy1Get1,East,2024-01-12,3427,2250,1177,2024,1,7,104183,0,65.66,321.43,Low,January
1847,Clothing,Buy1Get1,Central,2024-03-25,17314,3648,13666,2024,3,3,119694,1,21.07,1216.0,Medium,March
1441,Groceries,Percentage,South,2022-09-07,7632,1449,6183,2022,9,10,85163,1,18.99,144.9,Medium,September
3550,Beauty,Flat,East,2022-08-13,6392,546,5846,2022,8,5,160288,1,8.54,109.2,Medium,August
1129,Clothing,Buy1Get1,West,2024-06-21,9001,1828,7173,2024,6,7,126811,1,20.31,261.14,Medium,June
4203,Electronics,Flat,North,2023-11-04,18051,1230,16821,2023,11,9,21504,1,6.81,136.67,High,November
1596,Groceries,Flat,South,2022-06-17,1758,3967,0,2022,6,9,152809,1,225.65,440.78,,June
2958,Clothing,Flat,East,2022-04-20,10911,1068,9843,2022,4,6,56096,1,9.79,178.0,Medium,April
2505,Toys,Buy1Get1,Central,2024-02-12,5457,4414,1043,2024,2,7,168879,1,80.89,630.57,Low,February
1861,Electronics,Flat,Central,2022-06-22,16813,4688,12125,2022,6,6,173696,1,27.88,781.33,Medium,June
4461,Groceries,Buy1Get1,East,2023-05-26,5724,1174,4550,2023,5,9,100719,1,20.51,130.44,Low,May
3640,Home & Kitchen,Percentage,Central,2024-05-28,12844,695,12149,2024,5,10,184218,1,5.41,69.5,Medium,May
1998,Books,Buy1Get1,East,2022-10-24,8932,3058,5874,2022,10,8,103603,1,34.24,382.25,Medium,October
3372,Groceries,Free Shipping,South,2024-06-22,3074,3298,0,2024,6,1,148262,1,107.29,3298.0,,June
4140,Toys,Percentage,Central,2022-08-31,19676,2305,17371,2022,8,10,43931,1,11.71,230.5,High,August
4731,Home & Kitchen,Flat,South,2022-07-28,8221,2259,5962,2022,7,2,185995,1,27.48,1129.5,Medium,July
3495,Home & Kitchen,Flat,West,2022-08-31,7157,1071,6086,2022,8,8,85515,1,14.96,133.88,Medium,August
2551,Home & Kitchen,Free Shipping,West,2022-09-11,19276,3198,16078,2022,9,7,140001,1,16.59,456.86,High,September
3866,Beauty,Percentage,West,2022-03-23,11461,3314,8147,2022,3,5,97069,1,28.92,662.8,Medium,March
2640,Beauty,Free Shipping,West,2023-03-10,5424,448,4976,2023,3,3,32050,1,8.26,149.33,Low,March
4236,Books,Flat,Central,2023-04-20,12911,2151,10760,2023,4,6,48638,1,16.66,358.5,Medium,April
2511,Home & Kitchen,Buy1Get1,East,2023-06-27,6966,517,6449,2023,6,2,42869,1,7.42,258.5,Medium,June
2736,Books,Flat,Central,2022-01-04,10290,2304,7986,2022,1,10,34905,1,22.39,230.4,Medium,January
3756,Electronics,Free Shipping,Central,2022-07-13,203,3886,0,2022,7,3,167642,1,1914.29,1295.33,,July
2449,Home & Kitchen,Buy1Get1,South,2022-02-25,12956,870,12086,2022,2,3,119862,1,6.72,290.0,Medium,February
4768,Clothing,Buy1Get1,East,2022-09-18,4959,2679,2280,2022,9,5,71338,1,54.02,535.8,Low,September
2857,Home & Kitchen,Flat,North,2023-08-16,19518,2911,16607,2023,8,4,80974,1,14.91,727.75,High,August
1264,Beauty,Buy1Get1,North,2023-07-20,4833,1078,3755,2023,7,2,69789,1,22.3,539.0,Low,July
4946,Beauty,Percentage,East,2023-01-15,7561,2164,5397,2023,1,3,178749,1,28.62,721.33,Medium,January
3659,Clothing,Flat,North,2023-05-02,18991,3324,15667,2023,5,4,153725,1,17.5,831.0,High,May
4413,Clothing,Flat,East,2022-04-06,2767,2592,175,2022,4,3,61733,1,93.68,864.0,Low,April
3879,Groceries,Percentage,South,2024-05-10,10377,1801,8576,2024,5,6,184696,1,17.36,300.17,Medium,May
4797,Electronics,Flat,South,2022-12-02,3349,508,2841,2022,12,2,175984,1,15.17,254.0,Low,December
4349,Electronics,Free Shipping,Central,2024-02-08,14603,423,14180,2024,2,7,35988,1,2.9,60.43,Medium,February
3721,Electronics,Free Shipping,North,2023-12-17,14378,4889,9489,2023,12,4,134102,1,34.0,1222.25,Medium,December
2462,Toys,Flat,East,2023-12-24,7038,422,6616,2023,12,4,176009,1,6.0,105.5,Medium,December
1156,Beauty,Percentage,South,2022-11-25,1557,3677,0,2022,11,7,62304,0,236.16,525.29,,November
2445,Electronics,Buy1Get1,Central,2023-05-11,1805,1821,0,2023,5,8,147015,1,100.89,227.62,,May
3298,Groceries,Percentage,North,2024-04-08,12643,203,12440,2024,4,1,198658,1,1.61,203.0,Medium,April
3925,Groceries,Free Shipping,North,2023-09-30,7484,3659,3825,2023,9,6,129014,1,48.89,609.83,Low,September
